"sampleID","classLabel","maxProbability"
"TCGA.IS.A3K8","NC","0.7780080437660217"
"TCGA.IS.A3KA","NC","0.8231167197227478"
"TCGA.IW.A3M5","2","0.9928090572357178"
"TCGA.JV.A5VF","4","0.9978444576263428"
"TCGA.K1.A6RT","2","0.9967526793479919"
"TCGA.LI.A67I","4","0.9913483262062073"
"TCGA.MB.A8JL","NC","0.6420520544052124"
"TCGA.MO.A47P","3","0.9960488677024841"
"TCGA.QC.A7B5","1","0.9217382669448853"
"TCGA.QC.AA9N","4","0.9998971223831177"
"TCGA.QQ.A5V2","NC","0.7374657392501831"
"TCGA.QQ.A5VA","6","0.9850946664810181"
"TCGA.QQ.A5VD","NC","0.7737182974815369"
"TCGA.QQ.A8VD","1","0.9698582887649536"
"TCGA.QQ.A8VG","6","0.9447519779205322"
"TCGA.RN.AAAQ","4","0.9997685551643372"
"TCGA.UE.A6QT","2","0.9926769733428955"
"TCGA.UE.A6QU","2","0.9996559619903564"
"TCGA.X6.A8C6","NC","0.7193123698234558"
"TCGA.X9.A973","4","0.9996071457862854"
"TCGA.Z4.A8JB","NC","0.8983438014984131"
"TCGA.Z4.A9VC","NC","0.699648916721344"
"TCGA.DG.A2KH","1","0.991127073764801"
"TCGA.FU.A3HZ","1","0.9996750354766846"
"TCGA.JW.A5VL","2","0.9999955892562866"
"TCGA.A6.2679","NC","0.4961138069629669"
"TCGA.77.8138","1","0.9998456239700317"
"TCGA.AF.2689","1","0.9923267960548401"
"TCGA.BC.A10Q","3","0.9321750402450562"
"TCGA.DD.A3A6","3","0.9986581802368164"
"TCGA.FV.A3I0","4","0.9853320717811584"
"TCGA.GJ.A6C0","4","0.9996824264526367"
"TCGA.KR.A7K2","4","0.9977893829345703"
"TCGA.UB.A7MA","NC","0.6291868686676025"
"TCGA.A7.A0DC","4","0.9197866916656494"
"TCGA.AR.A0U1","1","0.9543824195861816"
"TCGA.06.0152","4","0.9992647767066956"
"TCGA.06.0171","3","0.9288822412490845"
"TCGA.06.0221","4","0.9774861335754395"
"TCGA.06.0675","NC","0.9019370675086975"
"TCGA.06.0678","5","0.9829786419868469"
"TCGA.06.0680","5","0.9981402158737183"
"TCGA.06.0681","NC","0.7157968878746033"
"TCGA.06.AABW","5","0.9999812841415405"
"TCGA.14.0736","4","0.9919984936714172"
"TCGA.14.1402","4","0.9999088048934937"
"TCGA.19.0957","4","0.9993465542793274"
"TCGA.19.1389","4","0.9999831914901733"
"TCGA.BJ.A0ZF","3","0.9999923706054688"
"TCGA.05.4250","NC","0.7480605840682983"
"TCGA.05.4397","2","0.9998512268066406"
"TCGA.05.4427","NC","0.6250194311141968"
"TCGA.05.4434","2","0.9999953508377075"
"TCGA.35.4122","2","0.9999985694885254"
"TCGA.35.4123","2","0.9999983310699463"
"TCGA.35.5375","2","0.9981934428215027"
"TCGA.38.4625","2","0.9999966621398926"
"TCGA.44.2668","2","0.9969472289085388"
"TCGA.44.3398","NC","0.8499391674995422"
"TCGA.44.3918","2","0.9996015429496765"
"TCGA.44.5643","2","0.9998142123222351"
"TCGA.44.5644","1","0.9999345541000366"
"TCGA.44.6144","3","0.9998223185539246"
"TCGA.44.6778","NC","0.5623327493667603"
"TCGA.44.7660","1","0.9989597797393799"
"TCGA.44.7661","2","0.9908754825592041"
"TCGA.44.7667","1","0.9954258799552917"
"TCGA.44.7669","2","0.9999715089797974"
"TCGA.49.6743","1","0.9908904433250427"
"TCGA.50.5066","2","0.9999874830245972"
"TCGA.50.6590","2","0.9992289543151855"
"TCGA.50.6591","1","0.9999985694885254"
"TCGA.50.6592","2","0.9872517585754395"
"TCGA.50.6594","NC","0.4675970673561096"
"TCGA.53.7624","2","0.9999998807907104"
"TCGA.55.5899","NC","0.8463187217712402"
"TCGA.55.6968","2","0.9950359463691711"
"TCGA.55.6969","2","0.9289085268974304"
"TCGA.55.6987","2","0.9990146160125732"
"TCGA.55.7570","1","0.9999961853027344"
"TCGA.55.7910","1","0.9888544082641602"
"TCGA.55.7994","NC","0.6293447017669678"
"TCGA.55.7995","NC","0.7982235550880432"
"TCGA.64.5779","1","0.9549118280410767"
"TCGA.64.5815","6","0.9985330104827881"
"TCGA.69.7973","1","0.9997988343238831"
"TCGA.69.7974","NC","0.7337747812271118"
"TCGA.69.7978","6","0.994754433631897"
"TCGA.69.7979","1","0.9999977350234985"
"TCGA.75.5125","2","0.9738431572914124"
"TCGA.78.7146","NC","0.45051759481430054"
"TCGA.78.7220","1","0.9305868744850159"
"TCGA.80.5611","2","0.9999117851257324"
"TCGA.86.7701","NC","0.508327841758728"
"TCGA.86.7711","1","0.9771381616592407"
"TCGA.86.7953","NC","0.5328852534294128"
"TCGA.86.7954","2","0.9999610185623169"
"TCGA.86.7955","1","0.9996154308319092"
"TCGA.91.6830","NC","0.8584810495376587"
"TCGA.91.6831","1","0.9998131394386292"
"TCGA.91.6836","2","0.9999474287033081"
"TCGA.91.6848","1","0.9871103763580322"
"TCGA.95.7944","2","0.9995864033699036"
"TCGA.3H.AB3O","2","0.9731608033180237"
"TCGA.MQ.A4LI","3","0.9541065692901611"
"TCGA.NQ.A57I","NC","0.9134151935577393"
"TCGA.SH.A7BH","NC","0.6743543744087219"
"TCGA.3G.AB0O","2","0.9996911287307739"
"TCGA.3G.AB0Q","3","0.9998605251312256"
"TCGA.3G.AB0T","2","0.988690197467804"
"TCGA.3G.AB14","2","0.9988321661949158"
"TCGA.3G.AB19","3","0.9938908815383911"
"TCGA.3Q.A9WF","2","0.9995062351226807"
"TCGA.3S.A8YW","2","0.9999992847442627"
"TCGA.3S.AAYX","2","0.9981632828712463"
"TCGA.3T.AA9L","2","0.9960137605667114"
"TCGA.4V.A9QI","NC","0.9124594926834106"
"TCGA.4V.A9QJ","2","0.9999998807907104"
"TCGA.4V.A9QL","2","0.9964550733566284"
"TCGA.4V.A9QM","NC","0.46413058042526245"
"TCGA.4V.A9QN","NC","0.8664076924324036"
"TCGA.4V.A9QR","2","0.9588386416435242"
"TCGA.4V.A9QS","2","0.9989511966705322"
"TCGA.4V.A9QT","2","0.9784472584724426"
"TCGA.4V.A9QU","NC","0.8578638434410095"
"TCGA.4V.A9QW","2","0.9778065085411072"
"TCGA.4V.A9QX","2","0.9987241625785828"
"TCGA.4X.A9F9","2","0.9999634027481079"
"TCGA.4X.A9FA","NC","0.8684756755828857"
"TCGA.4X.A9FB","2","0.9999755620956421"
"TCGA.4X.A9FC","2","0.9956154823303223"
"TCGA.4X.A9FD","2","0.987930417060852"
"TCGA.5G.A9ZZ","2","0.9997404217720032"
"TCGA.5K.AAAP","2","0.9701275825500488"
"TCGA.5U.AB0D","2","0.9933844208717346"
"TCGA.5U.AB0E","2","0.9995878338813782"
"TCGA.5U.AB0F","2","0.9968396425247192"
"TCGA.5V.A9RR","3","0.9773026704788208"
"TCGA.X7.A8D6","2","0.9479585886001587"
"TCGA.X7.A8D7","2","0.9999849796295166"
"TCGA.X7.A8D8","3","0.9407259821891785"
"TCGA.X7.A8D9","2","0.994551956653595"
"TCGA.X7.A8DB","2","0.9855631589889526"
"TCGA.X7.A8DD","2","0.984941303730011"
"TCGA.X7.A8DE","2","0.9997722506523132"
"TCGA.X7.A8DF","2","0.9999839067459106"
"TCGA.X7.A8DG","2","0.9998276233673096"
"TCGA.X7.A8DJ","2","0.9999831914901733"
"TCGA.X7.A8M0","3","0.9875801801681519"
"TCGA.X7.A8M1","NC","0.5331804752349854"
"TCGA.X7.A8M3","NC","0.6650776267051697"
"TCGA.X7.A8M4","2","0.9414482712745667"
"TCGA.X7.A8M5","2","0.998741090297699"
"TCGA.X7.A8M6","2","0.9942246079444885"
"TCGA.X7.A8M7","2","0.9998856782913208"
"TCGA.X7.A8M8","2","0.9869378805160522"
"TCGA.XH.A853","2","0.9997968077659607"
"TCGA.XM.A8R8","2","0.9961813688278198"
"TCGA.XM.A8R9","2","0.9996532201766968"
"TCGA.XM.A8RB","2","0.9904344081878662"
"TCGA.XM.A8RC","2","0.9950537085533142"
"TCGA.XM.A8RD","2","0.9999728202819824"
"TCGA.XM.A8RE","2","0.9997513890266418"
"TCGA.XM.A8RF","2","0.9979977011680603"
"TCGA.XM.A8RG","3","0.9996294975280762"
"TCGA.XM.A8RH","2","0.9855058193206787"
"TCGA.XM.A8RI","NC","0.8979315757751465"
"TCGA.XM.A8RL","2","0.9938161373138428"
"TCGA.XM.AAZ1","2","0.9904070496559143"
"TCGA.XM.AAZ2","3","0.9956845045089722"
"TCGA.XM.AAZ3","3","0.9998908042907715"
"TCGA.XU.A92O","NC","0.6383836269378662"
"TCGA.XU.A92Q","NC","0.6643591523170471"
"TCGA.XU.A92T","3","0.9998939037322998"
"TCGA.XU.A92U","2","0.9982787370681763"
"TCGA.XU.A92V","3","0.9970092177391052"
"TCGA.XU.A92W","NC","0.7152082324028015"
"TCGA.XU.A92X","2","0.9856899380683899"
"TCGA.XU.A92Y","2","0.9990707635879517"
"TCGA.XU.A92Z","1","0.9993278980255127"
"TCGA.XU.A930","NC","0.9075936675071716"
"TCGA.XU.A931","3","0.9991068243980408"
"TCGA.XU.A932","2","0.9994978904724121"
"TCGA.XU.A933","1","0.9525855183601379"
"TCGA.XU.A936","2","0.9930088520050049"
"TCGA.XU.AAXV","2","0.9821019172668457"
"TCGA.XU.AAXW","2","0.9999768733978271"
"TCGA.XU.AAXX","2","0.9992125034332275"
"TCGA.XU.AAXY","2","0.9949701428413391"
"TCGA.XU.AAXZ","3","0.9487307667732239"
"TCGA.XU.AAY0","2","0.9375318884849548"
"TCGA.XU.AAY1","2","0.9763972759246826"
"TCGA.YT.A95D","3","0.9999560117721558"
"TCGA.YT.A95E","2","0.9800000190734863"
"TCGA.YT.A95F","3","0.9974794983863831"
"TCGA.YT.A95G","NC","0.7503108382225037"
"TCGA.YT.A95H","2","0.9460338354110718"
"TCGA.ZB.A961","NC","0.5478597283363342"
"TCGA.ZB.A962","NC","0.8998293876647949"
"TCGA.ZB.A963","2","0.9606548547744751"
"TCGA.ZB.A964","3","0.9999078512191772"
"TCGA.ZB.A965","3","0.9998002648353577"
"TCGA.ZB.A966","2","0.9999951124191284"
"TCGA.ZB.A969","3","0.9993471503257751"
"TCGA.ZB.A96A","NC","0.6981828212738037"
"TCGA.ZB.A96B","2","0.9995306730270386"
"TCGA.ZB.A96C","3","0.9982969164848328"
"TCGA.ZB.A96D","2","0.9414726495742798"
"TCGA.ZB.A96E","NC","0.8186301589012146"
"TCGA.ZB.A96F","2","0.994350254535675"
"TCGA.ZB.A96G","2","0.9476436376571655"
"TCGA.ZB.A96H","3","0.999983549118042"
"TCGA.ZB.A96I","3","0.9999504089355469"
"TCGA.ZB.A96K","3","0.9355080127716064"
"TCGA.ZB.A96L","3","0.9905707836151123"
"TCGA.ZB.A96M","3","0.9888912439346313"
"TCGA.ZB.A96O","2","0.998110294342041"
"TCGA.ZB.A96P","2","0.9250119924545288"
"TCGA.ZB.A96Q","NC","0.723505437374115"
"TCGA.ZB.A96R","2","0.9999545812606812"
"TCGA.ZB.A96V","2","0.9999997615814209"
"TCGA.ZC.AAA7","2","0.9999988079071045"
"TCGA.ZC.AAAA","2","0.9990768432617188"
"TCGA.ZC.AAAF","NC","0.7021432518959045"
"TCGA.ZC.AAAH","2","0.9993696808815002"
"TCGA.ZL.A9V6","3","0.9999607801437378"
"TCGA.ZT.A8OM","NC","0.88938307762146"
"TCGA.3X.AAVC","2","0.9327457547187805"
"TCGA.EJ.A65B","3","0.9986667633056641"
"TCGA.EJ.A65D","4","0.9176031947135925"
"TCGA.FC.A66V","3","0.9999886751174927"
"TCGA.FC.A6HD","4","0.9486028552055359"
"TCGA.G9.6347","NC","0.7937473058700562"
"TCGA.G9.6379","3","0.9999926090240479"
"TCGA.H9.A6BY","NC","0.7317217588424683"
"TCGA.HC.A6AL","NC","0.5241107940673828"
"TCGA.HC.A6AN","3","0.9907352924346924"
"TCGA.HC.A6AO","4","0.9478757977485657"
"TCGA.HC.A6AP","3","0.9928213953971863"
"TCGA.HC.A6AQ","3","0.9998816251754761"
"TCGA.HC.A6AS","3","0.9739221930503845"
"TCGA.HC.A6HX","3","0.9998798370361328"
"TCGA.HC.A6HY","3","0.9995799660682678"
"TCGA.J4.A67K","3","0.9650462865829468"
"TCGA.J4.A67L","3","0.9987449645996094"
"TCGA.J4.A67M","3","0.9999994039535522"
"TCGA.J4.A67N","NC","0.8273537755012512"
"TCGA.J4.A67O","NC","0.7847250699996948"
"TCGA.J4.A67Q","3","0.9998730421066284"
"TCGA.J4.A67R","3","0.9999872446060181"
"TCGA.J4.A67S","3","0.9999982118606567"
"TCGA.KK.A6E3","3","0.999972939491272"
"TCGA.KK.A6E4","3","0.9974804520606995"
"TCGA.KK.A6E7","NC","0.7647203207015991"
"TCGA.KK.A6E8","3","0.9490025043487549"
"TCGA.QU.A6IL","3","0.9849581718444824"
"TCGA.QU.A6IM","NC","0.8448981046676636"
"TCGA.QU.A6IN","3","0.9806292057037354"
"TCGA.QU.A6IO","3","0.9999910593032837"
"TCGA.AA.3695","1","0.9467899203300476"
"TCGA.CM.4748","1","0.9999963045120239"
"TCGA.BG.A0MH","NC","0.6242110133171082"
"TCGA.FL.A1YM","3","0.9976902008056641"
"TCGA.2H.A9GJ","1","0.9981433153152466"
"TCGA.IG.A4QT","NC","0.6463250517845154"
"TCGA.IG.A7DP","2","0.9528942108154297"
"TCGA.JY.A6FA","1","0.9971529245376587"
"TCGA.JY.A939","2","0.9998358488082886"
"TCGA.L5.A43E","1","0.9890716075897217"
"TCGA.L5.A43M","NC","0.6463214159011841"
"TCGA.L5.A893","2","0.999924898147583"
"TCGA.R6.A6Y0","2","0.9880319833755493"
"TCGA.BR.6709","2","0.9743494391441345"
"TCGA.BR.7704","2","0.9994895458221436"
"TCGA.BR.8060","NC","0.5559241771697998"
"TCGA.BR.8295","1","0.9997909665107727"
"TCGA.BR.8296","2","0.9999991655349731"
"TCGA.BR.8676","2","0.9964087605476379"
"TCGA.BR.8690","2","0.9999979734420776"
"TCGA.BR.A4QL","1","0.9993348717689514"
"TCGA.BR.A4QM","NC","0.7784682512283325"
"TCGA.CD.8525","2","0.9999998807907104"
"TCGA.CD.8527","2","0.9997971653938293"
"TCGA.CD.8533","1","0.999357283115387"
"TCGA.CG.5725","1","0.9999892711639404"
"TCGA.CG.5728","NC","0.7614433169364929"
"TCGA.CG.5730","3","0.9246035218238831"
"TCGA.CG.5733","NC","0.7911621928215027"
"TCGA.HF.7134","1","0.9332733154296875"
"TCGA.HJ.7597","2","0.9989132881164551"
"TCGA.HU.8238","2","0.9999978542327881"
"TCGA.HU.8243","1","0.9999892711639404"
"TCGA.HU.8244","NC","0.8519353866577148"
"TCGA.HU.A4GJ","2","0.9982576966285706"
"TCGA.HU.A4HB","2","0.999998927116394"
"TCGA.VQ.A91E","NC","0.7204269766807556"
"TCGA.AB.2803","NC","0.9081015586853027"
"TCGA.AB.2805","NC","0.5294743180274963"
"TCGA.AB.2806","NC","0.7262641191482544"
"TCGA.AB.2807","NC","0.5825973153114319"
"TCGA.AB.2808","4","0.9737221002578735"
"TCGA.AB.2810","NC","0.3881310224533081"
"TCGA.AB.2811","3","0.9814203381538391"
"TCGA.AB.2812","4","0.9948254823684692"
"TCGA.AB.2813","NC","0.3881760239601135"
"TCGA.AB.2814","3","0.9967561364173889"
"TCGA.AB.2815","4","0.991341769695282"
"TCGA.AB.2816","3","0.9522042274475098"
"TCGA.AB.2817","NC","0.6566183567047119"
"TCGA.AB.2818","NC","0.7450394034385681"
"TCGA.AB.2819","2","0.9983519315719604"
"TCGA.AB.2820","3","0.9847477078437805"
"TCGA.AB.2821","NC","0.7812816500663757"
"TCGA.AB.2822","3","0.9694727063179016"
"TCGA.AB.2823","NC","0.548039972782135"
"TCGA.AB.2824","NC","0.911745548248291"
"TCGA.AB.2825","4","0.9625533223152161"
"TCGA.AB.2826","4","0.9709101319313049"
"TCGA.AB.2828","NC","0.7416159510612488"
"TCGA.AB.2830","NC","0.5733274221420288"
"TCGA.AB.2832","4","0.9366182684898376"
"TCGA.AB.2833","4","0.9754356145858765"
"TCGA.AB.2834","4","0.9708115458488464"
"TCGA.AB.2835","4","0.9805920720100403"
"TCGA.AB.2836","NC","0.5244572758674622"
"TCGA.AB.2837","NC","0.6172363758087158"
"TCGA.AB.2838","NC","0.7365675568580627"
"TCGA.AB.2839","4","0.9671329855918884"
"TCGA.AB.2840","NC","0.8785347938537598"
"TCGA.AB.2841","3","0.9208254218101501"
"TCGA.AB.2842","4","0.988646388053894"
"TCGA.AB.2843","2","0.9923452734947205"
"TCGA.AB.2844","4","0.9911361932754517"
"TCGA.AB.2845","NC","0.7226054072380066"
"TCGA.AB.2846","NC","0.8729026913642883"
"TCGA.AB.2847","NC","0.8816346526145935"
"TCGA.AB.2848","NC","0.9133709669113159"
"TCGA.AB.2849","NC","0.5306238532066345"
"TCGA.AB.2851","NC","0.8433966636657715"
"TCGA.AB.2853","4","0.9737108945846558"
"TCGA.AB.2854","NC","0.6875916719436646"
"TCGA.AB.2855","4","0.9921689629554749"
"TCGA.AB.2856","4","0.9330987334251404"
"TCGA.AB.2857","NC","0.7144860625267029"
"TCGA.AB.2858","NC","0.4445675015449524"
"TCGA.AB.2859","3","0.975961446762085"
"TCGA.AB.2860","2","0.9955276846885681"
"TCGA.AB.2861","NC","0.8808941841125488"
"TCGA.AB.2862","3","0.93021160364151"
"TCGA.AB.2863","4","0.9839809536933899"
"TCGA.AB.2865","NC","0.6559841632843018"
"TCGA.AB.2866","NC","0.767154335975647"
"TCGA.AB.2867","3","0.9255275726318359"
"TCGA.AB.2868","NC","0.513839066028595"
"TCGA.AB.2869","NC","0.5484063625335693"
"TCGA.AB.2870","NC","0.7922652363777161"
"TCGA.AB.2871","3","0.9961366057395935"
"TCGA.AB.2872","NC","0.8816126585006714"
"TCGA.AB.2873","NC","0.5190631747245789"
"TCGA.AB.2874","NC","0.7828538417816162"
"TCGA.AB.2875","NC","0.653924822807312"
"TCGA.AB.2877","NC","0.8836895823478699"
"TCGA.AB.2879","NC","0.555719792842865"
"TCGA.AB.2880","NC","0.5925006866455078"
"TCGA.AB.2881","3","0.9273964762687683"
"TCGA.AB.2882","NC","0.9087499380111694"
"TCGA.AB.2884","NC","0.8602847456932068"
"TCGA.AB.2885","3","0.9966907501220703"
"TCGA.AB.2886","NC","0.7390454411506653"
"TCGA.AB.2887","NC","0.5619805455207825"
"TCGA.AB.2888","3","0.9951180219650269"
"TCGA.AB.2889","NC","0.8646688461303711"
"TCGA.AB.2890","3","0.9990212917327881"
"TCGA.AB.2891","NC","0.8080315589904785"
"TCGA.AB.2895","NC","0.7595878839492798"
"TCGA.AB.2896","NC","0.8565443158149719"
"TCGA.AB.2897","NC","0.6879334449768066"
"TCGA.AB.2898","3","0.9795968532562256"
"TCGA.AB.2899","3","0.9740909337997437"
"TCGA.AB.2900","4","0.9988777041435242"
"TCGA.AB.2901","NC","0.7870697379112244"
"TCGA.AB.2903","4","0.9697998762130737"
"TCGA.AB.2904","NC","0.8695726990699768"
"TCGA.AB.2908","2","0.9393125772476196"
"TCGA.AB.2909","NC","0.5573826432228088"
"TCGA.AB.2910","NC","0.7126045823097229"
"TCGA.AB.2911","3","0.9860527515411377"
"TCGA.AB.2912","4","0.9358446002006531"
"TCGA.AB.2913","NC","0.5944650173187256"
"TCGA.AB.2914","NC","0.4987819790840149"
"TCGA.AB.2915","3","0.9817827343940735"
"TCGA.AB.2916","3","0.9996387958526611"
"TCGA.AB.2917","NC","0.8071349263191223"
"TCGA.AB.2918","4","0.9959136843681335"
"TCGA.AB.2919","3","0.9720507264137268"
"TCGA.AB.2920","NC","0.8799623250961304"
"TCGA.AB.2921","NC","0.7467139363288879"
"TCGA.AB.2924","NC","0.7638853788375854"
"TCGA.AB.2925","4","0.9959409236907959"
"TCGA.AB.2927","3","0.945344090461731"
"TCGA.AB.2928","NC","0.51893550157547"
"TCGA.AB.2929","NC","0.7887354493141174"
"TCGA.AB.2930","4","0.9569264054298401"
"TCGA.AB.2931","NC","0.8548195362091064"
"TCGA.AB.2932","4","0.9926282167434692"
"TCGA.AB.2933","NC","0.5804691910743713"
"TCGA.AB.2934","3","0.9315330386161804"
"TCGA.AB.2935","NC","0.5233986973762512"
"TCGA.AB.2936","3","0.9984821677207947"
"TCGA.AB.2937","NC","0.4933910071849823"
"TCGA.AB.2938","NC","0.8812174201011658"
"TCGA.AB.2939","NC","0.7577009797096252"
"TCGA.AB.2940","NC","0.3315887153148651"
"TCGA.AB.2941","4","0.9768953323364258"
"TCGA.AB.2942","NC","0.9114163517951965"
"TCGA.AB.2943","NC","0.896769106388092"
"TCGA.AB.2944","NC","0.7648313045501709"
"TCGA.AB.2946","NC","0.7241329550743103"
"TCGA.AB.2948","NC","0.8502262234687805"
"TCGA.AB.2949","NC","0.7718545794487"
"TCGA.AB.2950","NC","0.5154426097869873"
"TCGA.AB.2952","NC","0.4776569902896881"
"TCGA.AB.2954","NC","0.8308184146881104"
"TCGA.AB.2955","NC","0.7201069593429565"
"TCGA.AB.2956","NC","0.9096920490264893"
"TCGA.AB.2959","NC","0.6220235824584961"
"TCGA.AB.2963","4","0.9988866448402405"
"TCGA.AB.2964","NC","0.6466308236122131"
"TCGA.AB.2965","4","0.9811313152313232"
"TCGA.AB.2966","NC","0.7634536027908325"
"TCGA.AB.2967","NC","0.9052885174751282"
"TCGA.AB.2969","4","0.9967834949493408"
"TCGA.AB.2970","NC","0.639538586139679"
"TCGA.AB.2971","3","0.9904505610466003"
"TCGA.AB.2972","NC","0.5825986862182617"
"TCGA.AB.2973","3","0.9968340992927551"
"TCGA.AB.2975","NC","0.5174142122268677"
"TCGA.AB.2976","4","0.9747815132141113"
"TCGA.AB.2977","3","0.9988865256309509"
"TCGA.AB.2978","2","0.9925204515457153"
"TCGA.AB.2979","NC","0.8649243712425232"
"TCGA.AB.2980","NC","0.6683993935585022"
"TCGA.AB.2981","NC","0.8390114903450012"
"TCGA.AB.2982","3","0.9649202823638916"
"TCGA.AB.2983","3","0.9805882573127747"
"TCGA.AB.2984","NC","0.8987467288970947"
"TCGA.AB.2985","NC","0.38010653853416443"
"TCGA.AB.2986","NC","0.5044252276420593"
"TCGA.AB.2987","3","0.9973998069763184"
"TCGA.AB.2988","4","0.9950569868087769"
"TCGA.AB.2990","NC","0.8731721043586731"
"TCGA.AB.2991","3","0.9825785160064697"
"TCGA.AB.2992","3","0.9936164617538452"
"TCGA.AB.2993","4","0.9469296932220459"
"TCGA.AB.2994","3","0.9694036841392517"
"TCGA.AB.2995","3","0.9946163296699524"
"TCGA.AB.2996","NC","0.5236650705337524"
"TCGA.AB.2998","4","0.9825760126113892"
"TCGA.AB.2999","3","0.9775984287261963"
"TCGA.AB.3000","4","0.9246880412101746"
"TCGA.AB.3001","3","0.9965735673904419"
"TCGA.AB.3002","NC","0.5917234420776367"
"TCGA.AB.3005","NC","0.4149530827999115"
"TCGA.AB.3006","NC","0.7455366253852844"
"TCGA.AB.3007","3","0.9946333169937134"
"TCGA.AB.3008","NC","0.8064602017402649"
"TCGA.AB.3009","3","0.950486421585083"
"TCGA.AB.3011","3","0.9180532693862915"
"TCGA.AB.3012","NC","0.7735516428947449"
"TCGA.13.1411","NC","0.5757454633712769"
"TCGA.13.1489","2","0.9382801055908203"
"TCGA.23.2078","1","0.9257357120513916"
"TCGA.24.1425","1","0.9993277788162231"
"TCGA.24.1434","1","0.9739839434623718"
"TCGA.24.1435","2","0.9990335702896118"
"TCGA.24.1463","NC","0.8071051836013794"
"TCGA.24.1545","2","0.9996621608734131"
"TCGA.24.1546","NC","0.7482976317405701"
"TCGA.24.1849","2","0.9595407843589783"
"TCGA.24.1928","NC","0.6403836607933044"
"TCGA.24.2289","NC","0.7665547728538513"
"TCGA.24.2293","NC","0.630994975566864"
"TCGA.25.1320","2","0.9998972415924072"
"TCGA.25.1626","2","0.9204598665237427"
"TCGA.25.1628","2","0.999749481678009"
"TCGA.25.2042","1","0.9570522308349609"
"TCGA.25.2398","1","0.9999524354934692"
"TCGA.25.2401","2","0.9999790191650391"
"TCGA.29.1698","2","0.9995966553688049"
"TCGA.30.1857","2","0.9252992868423462"
"TCGA.30.1861","1","0.9984026551246643"
"TCGA.31.1946","2","0.9997504353523254"
"TCGA.31.1950","2","0.991814911365509"
"TCGA.31.1959","2","0.9994639754295349"
"TCGA.36.1569","NC","0.8848063945770264"
"TCGA.36.1576","1","0.9910025000572205"
"TCGA.57.1585","1","0.9998168349266052"
"TCGA.59.2354","2","0.9997861981391907"
"TCGA.61.1737","2","0.9818347692489624"
"TCGA.61.2002","2","0.9986364245414734"
"TCGA.61.2003","1","0.9627363681793213"
"TCGA.61.2095","NC","0.5305314064025879"
"TCGA.61.2101","1","0.995131254196167"
